raw_id,text,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,schema_version,model,reviewer_label,reviewer_reasoning,final_label,reviewed_by,reviewed_at
nairaland-24dc17941b5d,"Bendeco2020 : And you're depending 100% on manipulation right? So Nigerians are mugu right? Don't worry. Hope you will put body for him in 2027 so you will pay with your life. In your Next life, you wise up. You guys careless yarning is getting worse. And all these rubbish talk have to stop. Your helplessness  is paining you abi......better go and see how you would make it out of the hunger you said you are suffering from and leave politics for who sabi.",negative,0.67,0.03,very_strong,unclear,1.0,0.34,mixed,0.65,v3,jev-1.13.0,,,,,
nairaland-ce747192f322,"erad : Like I said, a lot of you are hungry jobbers with no knowledge of history as regards politics in Nigeria. Before the election day, did ACN endorse Jonathan or not? How does that change the fact a gov determines what happens in his state.",not_about_candidate,0.74,0.02,strong,unclear,1.0,0.57,english,0.82,v3,jev-1.13.0,,,,,
nairaland-8384ab6801a8,"Jayhome24 : Trusted person on X you must be kidding for real. You arenot ready yet when you are ready update me. We have so many people there. We have mrbanks, mayor of Ekiti. People we can but trust who are popular. Okay how do we bet?? Who do we give the money to?? Or you want me to send the money to you?? Be like you be thief oooo.",not_about_candidate,0.43,0.02,strong,unclear,1.0,0.25,english,0.48,v3,jev-1.13.0,,,,,
nairaland-2b95038ace30,Apc is leading Ignore those fake results from fake websites,positive,0.5,0.09,strong,unclear,1.0,0.88,english,0.87,v3,jev-1.13.0,,,,,
nairaland-1809a9c926b9,Bayoonanuga : Apc is leading Ignore those fake results from fake websites and how is your own results real? Show proof,negative,0.48,0.17,strong,unclear,0.85,0.75,english,0.45,v3,jev-1.13.0,,,,,
nairaland-084600673c05,APC done start the Rigging. Nah Night them them always rig the election.,not_about_candidate,0.43,0.03,strong,unclear,1.0,0.82,english,0.39,v3,jev-1.13.0,,,,,
nairaland-89064cfcfd36,Bayoonanuga : Apc is leading Ignore those fake results from fake websites 😆 🤣 😂 Your name say it all 😆,negative,0.34,0.24,strong,unclear,0.8,0.89,english,0.63,v3,jev-1.13.0,,,,,
nairaland-0106360945eb,1Youngestuk : APC done start the Rigging. Nah Night them them always rig the election. don’t get yourself arrested Don’t think you’re anonymous,negative,0.56,0.09,strong,unclear,0.98,0.64,english,0.82,v3,jev-1.13.0,,,,,
nairaland-8ceda9c9b673,Bayoonanuga : don’t get yourself arrested Don’t think you’re anonymous Will you keep qûiet there? Bastárd oshî,negative,0.37,0.03,strong,unclear,0.89,0.15,mixed,0.7,v3,jev-1.13.0,,,,,
nairaland-15080d34cee9,Bayoonanuga : don’t get yourself arrested Don’t think you’re anonymous See this mugu sef dey threaten. ---------------------------------------------,not_about_candidate,0.36,0.04,strong,unclear,0.91,0.17,mixed,0.83,v3,jev-1.13.0,,,,,
nairaland-91f6297127a7,"You have the biggest task, that has become a burden over you, look at the way you open your mouth mentioning my family. Ọmọ ire kàn o kin bu molebi ẹlòmíràn. damoobaba : What is the present state of the economy, THE ECONOMY IS BOUNCING BACK. If you and your family members are suffering, I will suggest you go and do correct SPIRITUAL BATH in a flowing river.",negative,0.53,0.04,strong,unclear,0.99,0.36,mixed,0.75,v3,jev-1.13.0,,,,,
nairaland-b151573ec103,"phemmie06 : You have the biggest task, that has become a burden over you, look at the way you open your mouth mentioning my family. Ọmọ ire kàn o kin bu molebi ẹlòmíràn. I am sure he doesn't come from a good family. Just ignore his level of stupidity.",negative,0.58,0.03,strong,unclear,1.0,0.09,mixed,0.62,v3,jev-1.13.0,,,,,
nairaland-47a32b287931,"AMINDA : That is Tunubu's legacy on our democracy. He destroyed the political parties that came second (PDP), third (LP) and fourth (NNPP) in just 3 years of being in power using apparatus of state. He is still trying to destroy the ADC and the NDC too. how did he destroy them using the state appatus? Abi they crime under their own indolence? You to funny",not_about_candidate,0.47,0.02,strong,unclear,0.95,0.52,mixed,0.35,v3,jev-1.13.0,,,,,
nairaland-9e66d6f426c7,Bayoonanuga : Apc is leading Ignore those fake results from fake websites,positive,0.74,0.13,strong,unclear,0.76,0.91,mixed,0.35,v3,jev-1.13.0,,,,,
nairaland-fa8ce02186a8,"phemmie06 : You have the biggest task, that has become a burden over you, look at the way you open your mouth mentioning my family. Ọmọ ire kàn o kin bu molebi ẹlòmíràn. Ori e buru. So you know all these and you're insulting me.",not_about_candidate,0.4,0.03,strong,unclear,1.0,0.07,mixed,0.48,v3,jev-1.13.0,,,,,
nairaland-3fd51bbec731,"phemmie06 : I am surprised we still have people rooting for BAT cone 2027, with the present state of the economy, insecurity and nepotism, anyway only a nepotistic can root for him. The President is bombarding insecurity. It's a process, only PBAT can handle those band!ts. Other presidential candidates are already talking about negotiating with bandits. They wnt us to go back to the days of Monday sit at home by releasing nnamdi kanu and allowing bandits to go back to ILLEGAL MINING. We shall not go back to Egypt. All of you wishing Nigeria bad to go back to negotiating with bandits because of FEAR OF CRIMINALS, God is bigger than you. Asiwaju will face them and will be victorious.",positive,0.44,0.02,very_strong,unclear,0.98,0.43,english,0.94,v3,jev-1.13.0,,,,,
nairaland-9212a0d3ccfe,"aswani : Fine, so explain in a bit more detail how ""Genuine victories are usually clear."" By the way, a lot of people in Ogun state think Yayi is an interloper from Lagos so a poor example there. Who is this comedian? 😂 You better not go around saying such on the streets of Ogun State. Imagine calling Yayi an ""interloper from Lagos."" This is really hilarious! 😂🤣🤣 This is probably a narrative you and other uninformed people like you have cooked up. Oga, you really need to leave your comfort zone once in a while. Ogun State is bigger than the people you discuss politics with. Go around the communities and talk to ordinary people. Talk to market women, drivers, farmers, ordinary residents, and students in higher institutions. You would be surprised to discover that Yayi's visibility and grassroots work did not suddenly appear because he declared interest in the governorship. He has been known and active in Ogun for years. I don't entertain propaganda. If you have evidence that he has no legitimate political roots or connection to Ogun, just bring it forward. If you are so convinced that he isn't the people's choice, I'll make it easy for you: name the candidate you believe is more popular, more connected to the grassroots, and more capable of doing a better job. 😂",not_about_candidate,0.77,0.03,strong,unclear,1.0,0.71,english,0.68,v3,jev-1.13.0,,,,,
nairaland-7dfe48e0ea40,"Merry100 : Who is this comedian? 😂 You better not go around saying such on the streets of Ogun State. Imagine calling Yayi an ""interloper from Lagos."" This is really hilarious! 😂🤣🤣 This is probably a narrative you and other uninformed people like you have cooked up. Oga, you really need to leave your comfort zone once in a while. Ogun State is bigger than the people you discuss politics with. Go around the communities and talk to ordinary people. Talk to market women, drivers, farmers, ordinary residents, and students in higher institutions. You would be surprised to discover that Yayi's visibility and grassroots work did not suddenly appear because he declared interest in the governorship. He has been known and active in Ogun for years. I don't entertain propaganda. If you have evidence that he has no legitimate political roots or connection to Ogun, just bring it forward. If you are so convinced that he isn't the people's choice, I'll make it easy for you: name the candidate you believe is more popular, more connected to the grassroots, and more capable of doing a better job. 😂 Read my post again, this time slowly and clearly, you will see that a lot of what you have said is superfluous to your response to it. Whatever battle you are fighting with whomever over Yayi in Ogun state, I am not interested. Take it to them, don't bring it to me as I have the small matter of Obidients to attend to. Focus on what I posted, then respond directly to that if you feel the need to.",not_about_candidate,0.73,0.04,strong,unclear,1.0,0.66,english,0.78,v3,jev-1.13.0,,,,,
nairaland-82ed30fdb6de,"aswani : Anywhere, I might not have much time to respond moving forward as I have Obidients to (man)handle verbally. Merry100 it's a lie oo aswani can't handle anything apart from posting in parables hoping to slither away like how snakes do Hold his neck . . . Pless it very very well, SQUEEZE IT",not_about_candidate,0.36,0.02,very_strong,unclear,1.0,0.22,mixed,0.58,v3,jev-1.13.0,,,,,
nairaland-c7bd530f30dc,"Merry100 : Who is this comedian? 😂 If you are so convinced that he isn't the people's choice, I'll make it easy for you: name the candidate you believe is more popular, more connected to the grassroots, and more capable of doing a better job. 😂 Na this paragraph you take hold am aswani will say anything else than answer this extremely simple question",negative,0.24,0.04,strong,unclear,0.97,0.48,mixed,0.94,v3,jev-1.13.0,,,,,
nairaland-9b468d3f1895,Also Read. https://www.nairaland.com/8733189/icpc-uncovers-fourth-fake-agency#140405777,not_about_candidate,0.65,0.19,calm,unclear,1.0,0.17,english,0.99,v3,jev-1.13.0,,,,,
nairaland-7cf4ea230f5e,", 2023 Na now u wake up? I was even thinking u were enjoying the tribal bashing",not_about_candidate,0.43,0.03,moderate,unclear,1.0,0.23,mixed,0.83,v3,jev-1.13.0,,,,,
nairaland-216b52f84d8f,Na now u wake up? I was even thinking u were enjoying the tribal bashing,not_about_candidate,0.61,0.03,moderate,unclear,1.0,0.2,mixed,0.4,v3,jev-1.13.0,,,,,
nairaland-f3d8b7d49372,", 2023 And you didn't ban this rubbish before the election Something that have been going on for years Now you are about to ban it when the damage is already done You guys always form smart",negative,0.46,0.03,strong,unclear,1.0,0.3,english,0.98,v3,jev-1.13.0,,,,,
nairaland-f1a06e42755e,And you didn't ban this rubbish before the election Something that have been going on for years Now you are about to ban it when the damage is already done You guys always form smart,negative,0.49,0.03,strong,unclear,1.0,0.28,english,0.98,v3,jev-1.13.0,,,,,
nairaland-1cb170985951,", 2023 Iamgrey5 : 90% of your comment on Nairaland is tribal, why are you acting like you are a saint here? 90% of them are reaction to actions",not_about_candidate,0.76,0.02,strong,unclear,1.0,0.16,english,1.0,v3,jev-1.13.0,,,,,
nairaland-6d63aaf6aec8,"Iamgrey5 : 90% of your comment on Nairaland is tribal, why are you acting like you are a saint here? 90% of them are reaction to actions",not_about_candidate,0.78,0.02,strong,unclear,1.0,0.17,english,0.96,v3,jev-1.13.0,,,,,
nairaland-31b131b6714e,", 2023 As",not_about_candidate,0.4,0.12,calm,unclear,0.98,0.21,english,0.92,v3,jev-1.13.0,,,,,
nairaland-8f0f5392f474,", 2023 This should have been done since 2015 or so. Well, better late than never.",not_about_candidate,0.45,0.04,mild,unclear,1.0,0.11,english,1.0,v3,jev-1.13.0,,,,,
nairaland-802fb373ba26,"This should have been done since 2015 or so. Well, better late than never.",not_about_candidate,0.39,0.04,mild,unclear,1.0,0.13,english,1.0,v3,jev-1.13.0,,,,,
nairaland-cfe0141652c6,", 2023 Good",positive,0.61,0.05,mild,unclear,0.98,0.19,english,0.98,v3,jev-1.13.0,,,,,
nairaland-9c0ce2c3199b,Good,positive,0.54,0.08,mild,unclear,1.0,0.18,english,1.0,v3,jev-1.13.0,,,,,
nairaland-63c44d48b745,", 2023 Alright",not_about_candidate,0.78,0.04,calm,unclear,1.0,0.11,english,0.99,v3,jev-1.13.0,,,,,
nairaland-9c7eb530e20b,", 2023 Hmmmmmmm This action of yours came too late. You have lost a considerable number of sane people here. The way small boys of Igbo and Yoruba extraction abuse themselves here is unimaginable. It is very disturbing and disheartening to say the least",negative,0.51,0.03,strong,unclear,1.0,0.15,english,1.0,v3,jev-1.13.0,,,,,
nairaland-122b50fbdd91,Hmmmmmmm This action of yours came too late. You have lost a considerable number of sane people here. The way small boys of Igbo and Yoruba extraction abuse themselves here is unimaginable. It is very disturbing and disheartening to say the least,negative,0.6,0.03,strong,unclear,0.99,0.15,english,1.0,v3,jev-1.13.0,,,,,
nairaland-4aeab25bb32b,", 2023 Nice one",positive,0.39,0.03,mild,unclear,0.98,0.14,english,0.98,v3,jev-1.13.0,,,,,
nairaland-b8ee1b20f90a,Nice one,positive,0.66,0.04,mild,unclear,1.0,0.16,english,1.0,v3,jev-1.13.0,,,,,
nairaland-04bfe0c74169,", 2023 I second.....its high time",not_about_candidate,0.4,0.06,mild,unclear,1.0,0.18,english,0.99,v3,jev-1.13.0,,,,,
nairaland-9e14bfdf2493,I second.....its high time,not_about_candidate,0.39,0.08,mild,unclear,1.0,0.19,english,1.0,v3,jev-1.13.0,,,,,
nairaland-cc34f0f6cc6c,", 2023 Supported",positive,0.75,0.06,calm,unclear,1.0,0.18,english,1.0,v3,jev-1.13.0,,,,,
nairaland-695021bb06e5,", 2023 H",not_about_candidate,0.75,0.07,calm,unclear,0.97,0.2,english,0.54,v3,jev-1.13.0,,,,,
nairaland-4cf4647a756d,", 2023 This one don wake up from his comatose. Very confused guy",not_about_candidate,0.67,0.03,mild,unclear,1.0,0.14,english,0.74,v3,jev-1.13.0,,,,,
nairaland-3e5ab8bfb6ec,This one don wake up from his comatose. Very confused guy,not_about_candidate,0.65,0.03,mild,unclear,1.0,0.19,english,0.82,v3,jev-1.13.0,,,,,
nairaland-f62334514832,", 2023 Long time coming.",not_about_candidate,0.56,0.05,mild,unclear,1.0,0.14,english,1.0,v3,jev-1.13.0,,,,,
nairaland-c46c64456d97,Long time coming.,not_about_candidate,0.56,0.06,mild,unclear,1.0,0.12,english,1.0,v3,jev-1.13.0,,,,,
nairaland-1c7423dea351,", 2023 They can try all they want to force me to love them. I and my people will never love dirty backstabbers. Never! Betrayers that think they are cunning! Never.",negative,0.42,0.02,very_strong,unclear,1.0,0.14,english,1.0,v3,jev-1.13.0,,,,,
nairaland-2096889f6ebc,They can try all they want to force me to love them. I and my people will never love dirty backstabbers. Never! Betrayers that think they are cunning! Never.,negative,0.52,0.02,very_strong,unclear,1.0,0.13,english,1.0,v3,jev-1.13.0,,,,,
nairaland-1b3f8cd2643a,", 2023 Seun, it is good that you eventually come to your senses but I doubt Mynd44 will follow your instruction. Those who use ethnic slurs on Nairaland are employed by political actors of a particular political party and everyone here knows them. If you sincerely want to cleanse this platform from toxicity, you know what to do.",not_about_candidate,0.75,0.03,strong,unclear,1.0,0.34,english,0.97,v3,jev-1.13.0,,,,,
