raw_id,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,routing_decision,schema_version,model
nairaland-8a4d093f8ee6,not_about_candidate,0.99,0.03,calm,unclear,1.0,0.25,english,0.84,auto,v3,jev-1.13.0
nairaland-5d90d3a61fa4,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.71,mixed,0.35,auto,v3,jev-1.13.0
nairaland-4108a517db05,not_about_candidate,0.7,0.02,very_strong,unclear,1.0,0.62,mixed,0.68,human_review,v3,jev-1.13.0
nairaland-c6f7730196c4,not_about_candidate,0.48,0.03,strong,unclear,0.96,0.55,english,0.63,human_review,v3,jev-1.13.0
nairaland-ced4262b5eb6,not_about_candidate,0.92,0.03,strong,unclear,0.93,0.74,english,0.8,auto,v3,jev-1.13.0
nairaland-82bd3e118711,not_about_candidate,0.83,0.02,strong,unclear,0.99,0.22,english,0.51,auto,v3,jev-1.13.0
nairaland-10881441872f,not_about_candidate,0.5,0.03,strong,unclear,0.8,0.55,english,0.47,human_review,v3,jev-1.13.0
nairaland-63f15e6ec550,not_about_candidate,0.85,0.02,strong,unclear,1.0,0.74,mixed,0.49,auto,v3,jev-1.13.0
nairaland-d1aadff12030,not_about_candidate,0.94,0.02,strong,unclear,1.0,0.7,english,0.72,auto,v3,jev-1.13.0
nairaland-0bae92e942e9,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.15,english,1.0,auto,v3,jev-1.13.0
nairaland-10775a90f060,negative,0.86,0.04,moderate,unclear,0.93,0.57,english,0.97,auto,v3,jev-1.13.0
nairaland-93daa4e2d137,not_about_candidate,0.83,0.02,strong,unclear,0.96,0.68,english,0.88,auto,v3,jev-1.13.0
nairaland-e657b4927ca1,not_about_candidate,0.9,0.02,strong,unclear,1.0,0.19,english,0.78,auto,v3,jev-1.13.0
nairaland-fa655be4815b,not_about_candidate,0.94,0.02,strong,unclear,1.0,0.79,english,0.99,auto,v3,jev-1.13.0
nairaland-ab45f6ebf656,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.65,english,0.9,auto,v3,jev-1.13.0
nairaland-4c6956e92349,negative,0.85,0.03,strong,unclear,0.93,0.27,english,0.89,auto,v3,jev-1.13.0
nairaland-dbb09a4a7171,not_about_candidate,0.82,0.04,very_strong,unclear,1.0,0.75,english,0.96,auto,v3,jev-1.13.0
nairaland-dd65a79af726,not_about_candidate,0.57,0.02,strong,unclear,0.96,0.55,english,0.91,human_review,v3,jev-1.13.0
nairaland-359b4e50f1e9,not_about_candidate,0.99,0.02,mild,unclear,1.0,0.51,english,0.98,auto,v3,jev-1.13.0
nairaland-c97a80eef256,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.54,english,0.98,auto,v3,jev-1.13.0
nairaland-559283c25877,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.58,english,0.94,auto,v3,jev-1.13.0
nairaland-f2bcbf177573,not_about_candidate,1.0,0.01,mild,unclear,1.0,0.19,english,0.97,auto,v3,jev-1.13.0
nairaland-79a878965672,not_about_candidate,0.98,0.02,moderate,unclear,0.96,0.66,english,0.97,auto,v3,jev-1.13.0
nairaland-a811ba5040d5,not_about_candidate,0.99,0.02,moderate,unclear,0.94,0.71,english,0.96,auto,v3,jev-1.13.0
nairaland-c7f3f3079841,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.74,english,0.96,auto,v3,jev-1.13.0
nairaland-df2b2b7169d6,not_about_candidate,0.38,0.02,very_strong,unclear,0.98,0.73,mixed,0.56,human_review,v3,jev-1.13.0
nairaland-e70dabac7ed5,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.71,english,0.95,auto,v3,jev-1.13.0
nairaland-d63763cba511,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.41,english,0.99,auto,v3,jev-1.13.0
nairaland-5f82b329b304,not_about_candidate,0.72,0.03,very_strong,unclear,0.99,0.58,mixed,0.61,human_review,v3,jev-1.13.0
nairaland-45c0b9b25f0a,not_about_candidate,0.63,0.02,strong,unclear,1.0,0.4,mixed,0.92,human_review,v3,jev-1.13.0
nairaland-dd6b56d85ab4,not_about_candidate,0.92,0.02,moderate,unclear,1.0,0.58,english,0.92,auto,v3,jev-1.13.0
nairaland-ec5269e1c558,negative,0.41,0.02,very_strong,unclear,0.98,0.85,mixed,0.83,human_review,v3,jev-1.13.0
nairaland-5d7cb06084b6,not_about_candidate,0.28,0.03,strong,unclear,0.95,0.43,mixed,0.86,human_review,v3,jev-1.13.0
nairaland-01d4959a793b,not_about_candidate,0.84,0.03,strong,unclear,1.0,0.57,mixed,0.88,auto,v3,jev-1.13.0
nairaland-b370eb9f9c12,not_about_candidate,0.92,0.02,very_strong,unclear,1.0,0.1,english,0.97,auto,v3,jev-1.13.0
nairaland-f7a869518987,not_about_candidate,0.99,0.02,strong,unclear,0.99,0.72,mixed,0.38,auto,v3,jev-1.13.0
nairaland-0120a0b20b9c,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.78,english,0.64,auto,v3,jev-1.13.0
nairaland-08d651b2b167,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.38,mixed,0.9,auto,v3,jev-1.13.0
nairaland-6bbbf23f6578,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.52,english,0.99,auto,v3,jev-1.13.0
nairaland-70c82d565012,not_about_candidate,0.99,0.03,strong,unclear,1.0,0.55,english,0.96,auto,v3,jev-1.13.0
nairaland-6aeb7ec508e7,not_about_candidate,0.92,0.02,moderate,unclear,1.0,0.57,english,1.0,auto,v3,jev-1.13.0
nairaland-4402d4d85f19,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.7,english,0.93,auto,v3,jev-1.13.0
nairaland-0edc9632569f,not_about_candidate,0.67,0.04,calm,unclear,1.0,0.21,english,0.97,human_review,v3,jev-1.13.0
nairaland-d5dc8de0af8d,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.74,english,0.64,auto,v3,jev-1.13.0
nairaland-f0ace0cc3c27,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.77,english,0.52,auto,v3,jev-1.13.0
nairaland-820125aa247b,not_about_candidate,0.53,0.02,mild,unclear,0.96,0.27,mixed,0.64,human_review,v3,jev-1.13.0
nairaland-45d5e8319ce0,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.35,english,0.97,auto,v3,jev-1.13.0
nairaland-87e177b28c2d,not_about_candidate,0.78,0.02,mild,unclear,0.98,0.18,mixed,0.61,human_review,v3,jev-1.13.0
nairaland-625735030ac2,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.36,english,0.98,auto,v3,jev-1.13.0
nairaland-775eb9c3be33,not_about_candidate,0.66,0.03,calm,unclear,1.0,0.15,english,0.98,human_review,v3,jev-1.13.0
nairaland-d0967043e13c,not_about_candidate,0.75,0.02,strong,unclear,0.99,0.65,mixed,0.69,human_review,v3,jev-1.13.0
nairaland-c0ee42383c45,not_about_candidate,0.96,0.02,mild,unclear,0.98,0.18,mixed,0.77,auto,v3,jev-1.13.0
nairaland-3f7001f97fab,neutral,0.31,0.16,mild,unclear,0.94,0.26,mixed,0.63,human_review,v3,jev-1.13.0
nairaland-38cd81db74d1,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.34,english,0.97,auto,v3,jev-1.13.0
nairaland-4cfd28ca6d1e,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.36,english,0.69,auto,v3,jev-1.13.0
nairaland-8388a359bb8f,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.16,english,0.99,auto,v3,jev-1.13.0
nairaland-57ca572b2e03,not_about_candidate,0.97,0.02,mild,unclear,1.0,0.88,english,0.93,auto,v3,jev-1.13.0
nairaland-02270f5f6767,not_about_candidate,1.0,0.03,calm,unclear,1.0,0.19,english,0.97,auto,v3,jev-1.13.0
nairaland-1457cc9a3b7b,not_about_candidate,0.88,0.02,strong,unclear,1.0,0.68,mixed,0.57,auto,v3,jev-1.13.0
nairaland-4b19b6c22537,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.47,english,0.55,auto,v3,jev-1.13.0
nairaland-0ea2b004cdf3,not_about_candidate,0.82,0.02,strong,unclear,1.0,0.64,english,0.95,auto,v3,jev-1.13.0
nairaland-b2df0aafb441,negative,0.73,0.03,mild,unclear,1.0,0.17,english,0.98,human_review,v3,jev-1.13.0
nairaland-66ca4d5b3dea,not_about_candidate,0.99,0.02,mild,unclear,1.0,0.2,english,0.97,auto,v3,jev-1.13.0
nairaland-45772bb1c321,negative,0.48,0.02,strong,unclear,0.95,0.57,english,0.77,human_review,v3,jev-1.13.0
nairaland-d0074c72752a,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.58,english,1.0,auto,v3,jev-1.13.0
nairaland-5e38ceb6f0f9,not_about_candidate,0.96,0.02,moderate,unclear,0.99,0.62,english,0.93,auto,v3,jev-1.13.0
nairaland-31a68a957e67,not_about_candidate,0.98,0.02,moderate,unclear,1.0,0.89,mixed,0.65,auto,v3,jev-1.13.0
nairaland-0480fa1a1ddc,not_about_candidate,0.56,0.02,strong,unclear,1.0,0.69,english,0.97,human_review,v3,jev-1.13.0
nairaland-64ceba36f4b3,not_about_candidate,0.78,0.02,moderate,unclear,0.94,0.62,english,0.95,human_review,v3,jev-1.13.0
nairaland-451b0e9422ee,negative,0.4,0.02,moderate,unclear,0.98,0.6,english,0.94,human_review,v3,jev-1.13.0
nairaland-672a8c12dc05,not_about_candidate,0.97,0.02,mild,unclear,0.95,0.45,english,0.99,auto,v3,jev-1.13.0
nairaland-1ef449f942b4,not_about_candidate,1.0,0.02,very_strong,unclear,1.0,0.84,mixed,0.7,auto,v3,jev-1.13.0
nairaland-8ccafde457e8,not_about_candidate,0.99,0.02,strong,unclear,0.99,0.89,english,0.93,auto,v3,jev-1.13.0
nairaland-3a9eb236dfc6,not_about_candidate,0.86,0.02,strong,unclear,1.0,0.89,english,0.57,auto,v3,jev-1.13.0
nairaland-9da31e3689f6,not_about_candidate,0.86,0.03,strong,unclear,0.96,0.5,english,0.62,auto,v3,jev-1.13.0
nairaland-6ec6f5b2fa7f,not_about_candidate,0.79,0.03,moderate,unclear,1.0,0.79,english,0.86,human_review,v3,jev-1.13.0
nairaland-f39d205045fd,not_about_candidate,0.67,0.02,mild,unclear,0.86,0.47,mixed,0.42,human_review,v3,jev-1.13.0
nairaland-1f3e0a112c7a,positive,0.38,0.1,moderate,unclear,1.0,0.48,english,0.71,human_review,v3,jev-1.13.0
nairaland-7ae148ef97da,not_about_candidate,0.91,0.02,very_strong,unclear,1.0,0.33,mixed,0.65,auto,v3,jev-1.13.0
nairaland-177d7f7079c5,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.86,english,0.93,auto,v3,jev-1.13.0
nairaland-780eb5217629,negative,0.55,0.05,moderate,unclear,0.99,0.46,english,0.62,human_review,v3,jev-1.13.0
nairaland-e282e4e435db,not_about_candidate,0.94,0.02,mild,unclear,1.0,0.39,english,0.88,auto,v3,jev-1.13.0
nairaland-63634b0dee44,positive,0.5,0.03,mild,unclear,1.0,0.25,english,0.97,human_review,v3,jev-1.13.0
nairaland-4d73c0fee732,not_about_candidate,0.97,0.02,strong,unclear,0.99,0.48,mixed,0.37,auto,v3,jev-1.13.0
nairaland-19b24b407789,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.63,english,0.92,auto,v3,jev-1.13.0
nairaland-500afd4a3af4,not_about_candidate,0.76,0.04,strong,unclear,0.99,0.49,mixed,0.81,human_review,v3,jev-1.13.0
nairaland-bdf50feca5ef,not_about_candidate,0.98,0.01,strong,unclear,1.0,0.73,mixed,0.57,auto,v3,jev-1.13.0
nairaland-38d199d4298c,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.5,english,0.98,auto,v3,jev-1.13.0
nairaland-c2928e2bc11d,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.84,english,0.72,auto,v3,jev-1.13.0
nairaland-7305db3fefc0,not_about_candidate,0.86,0.02,very_strong,unclear,1.0,0.92,english,0.87,auto,v3,jev-1.13.0
nairaland-b161369994aa,not_about_candidate,0.93,0.02,strong,unclear,1.0,0.78,english,0.94,auto,v3,jev-1.13.0
nairaland-70df8ba53e4c,not_about_candidate,0.44,0.04,strong,unclear,1.0,0.4,english,0.97,human_review,v3,jev-1.13.0
nairaland-1c6ad4c0dc8c,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.92,english,0.56,auto,v3,jev-1.13.0
nairaland-a0784e8eeb81,not_about_candidate,0.84,0.02,strong,unclear,0.91,0.53,english,0.94,auto,v3,jev-1.13.0
nairaland-695602020cc7,not_about_candidate,0.99,0.02,moderate,unclear,1.0,0.69,english,0.97,auto,v3,jev-1.13.0
nairaland-93cb89fd4832,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.41,english,0.88,auto,v3,jev-1.13.0
nairaland-2ac2e684a36a,not_about_candidate,0.55,0.03,strong,unclear,0.94,0.65,mixed,0.66,human_review,v3,jev-1.13.0
nairaland-48cd3acfeda0,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.93,english,0.89,auto,v3,jev-1.13.0
nairaland-e16013228c2b,not_about_candidate,0.7,0.02,strong,unclear,1.0,0.73,english,0.85,human_review,v3,jev-1.13.0
nairaland-305bea7b4e0a,not_about_candidate,0.98,0.02,very_strong,unclear,1.0,0.69,english,0.95,auto,v3,jev-1.13.0
nairaland-87596b84c3be,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.7,english,0.45,auto,v3,jev-1.13.0
nairaland-387878b87cf1,not_about_candidate,0.57,0.02,strong,unclear,1.0,0.7,english,0.9,human_review,v3,jev-1.13.0
nairaland-1296bf8657bc,not_about_candidate,1.0,0.01,calm,unclear,1.0,0.11,english,1.0,auto,v3,jev-1.13.0
nairaland-24dc17941b5d,negative,0.67,0.03,very_strong,unclear,1.0,0.34,mixed,0.65,human_review,v3,jev-1.13.0
nairaland-ce747192f322,not_about_candidate,0.74,0.02,strong,unclear,1.0,0.57,english,0.82,human_review,v3,jev-1.13.0
nairaland-a0c258f45dc8,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.55,english,0.93,auto,v3,jev-1.13.0
nairaland-8384ab6801a8,not_about_candidate,0.43,0.02,strong,unclear,1.0,0.25,english,0.48,human_review,v3,jev-1.13.0
nairaland-d9f364708f1c,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.07,english,0.79,auto,v3,jev-1.13.0
nairaland-2b95038ace30,positive,0.5,0.09,strong,unclear,1.0,0.88,english,0.87,human_review,v3,jev-1.13.0
nairaland-1809a9c926b9,negative,0.48,0.17,strong,unclear,0.85,0.75,english,0.45,human_review,v3,jev-1.13.0
nairaland-084600673c05,not_about_candidate,0.43,0.03,strong,unclear,1.0,0.82,english,0.39,human_review,v3,jev-1.13.0
nairaland-89064cfcfd36,negative,0.34,0.24,strong,unclear,0.8,0.89,english,0.63,human_review,v3,jev-1.13.0
nairaland-0106360945eb,negative,0.56,0.09,strong,unclear,0.98,0.64,english,0.82,human_review,v3,jev-1.13.0
nairaland-0389e876fc20,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.45,english,0.98,auto,v3,jev-1.13.0
nairaland-9b1e82b83ecd,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.71,english,0.96,auto,v3,jev-1.13.0
nairaland-8ceda9c9b673,negative,0.37,0.03,strong,unclear,0.89,0.15,mixed,0.7,human_review,v3,jev-1.13.0
nairaland-15080d34cee9,not_about_candidate,0.36,0.04,strong,unclear,0.91,0.17,mixed,0.83,human_review,v3,jev-1.13.0
nairaland-91f6297127a7,negative,0.53,0.04,strong,unclear,0.99,0.36,mixed,0.75,human_review,v3,jev-1.13.0
nairaland-b151573ec103,negative,0.58,0.03,strong,unclear,1.0,0.09,mixed,0.62,human_review,v3,jev-1.13.0
nairaland-bb8460f77947,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.58,english,0.96,auto,v3,jev-1.13.0
nairaland-47a32b287931,not_about_candidate,0.47,0.02,strong,unclear,0.95,0.52,mixed,0.35,human_review,v3,jev-1.13.0
nairaland-d843daef22fd,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.57,mixed,0.56,auto,v3,jev-1.13.0
nairaland-fe73a3049620,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.58,english,0.99,auto,v3,jev-1.13.0
nairaland-9e66d6f426c7,positive,0.74,0.13,strong,unclear,0.76,0.91,mixed,0.35,human_review,v3,jev-1.13.0
nairaland-7851005b20b6,not_about_candidate,1.0,0.01,calm,unclear,1.0,0.03,english,0.73,auto,v3,jev-1.13.0
nairaland-fa8ce02186a8,not_about_candidate,0.4,0.03,strong,unclear,1.0,0.07,mixed,0.48,human_review,v3,jev-1.13.0
nairaland-3fd51bbec731,positive,0.44,0.02,very_strong,unclear,0.98,0.43,english,0.94,human_review,v3,jev-1.13.0
nairaland-6b7e2ecc7aa1,not_about_candidate,0.8,0.02,strong,unclear,1.0,0.65,english,0.99,auto,v3,jev-1.13.0
nairaland-d063c49c5d4a,not_about_candidate,0.98,0.02,moderate,unclear,1.0,0.51,english,0.96,auto,v3,jev-1.13.0
nairaland-a86caf2bf6a0,not_about_candidate,0.99,0.02,mild,unclear,1.0,0.48,english,1.0,auto,v3,jev-1.13.0
nairaland-9212a0d3ccfe,not_about_candidate,0.77,0.03,strong,unclear,1.0,0.71,english,0.68,human_review,v3,jev-1.13.0
nairaland-7dfe48e0ea40,not_about_candidate,0.73,0.04,strong,unclear,1.0,0.66,english,0.78,human_review,v3,jev-1.13.0
nairaland-f601ec5abbe1,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.29,english,1.0,auto,v3,jev-1.13.0
nairaland-8d5ce058a4e6,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.32,english,0.99,auto,v3,jev-1.13.0
nairaland-344abf0334ac,not_about_candidate,0.81,0.04,strong,unclear,0.98,0.31,english,0.93,auto,v3,jev-1.13.0
nairaland-82ed30fdb6de,not_about_candidate,0.36,0.02,very_strong,unclear,1.0,0.22,mixed,0.58,human_review,v3,jev-1.13.0
nairaland-c7bd530f30dc,negative,0.24,0.04,strong,unclear,0.97,0.48,mixed,0.94,human_review,v3,jev-1.13.0
nairaland-507fc3098680,not_about_candidate,0.82,0.03,moderate,unclear,0.99,0.48,english,0.95,auto,v3,jev-1.13.0
nairaland-9b468d3f1895,not_about_candidate,0.65,0.19,calm,unclear,1.0,0.17,english,0.99,human_review,v3,jev-1.13.0
nairaland-1ec94c872ab9,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.49,english,0.75,auto,v3,jev-1.13.0
nairaland-7cf4ea230f5e,not_about_candidate,0.43,0.03,moderate,unclear,1.0,0.23,mixed,0.83,human_review,v3,jev-1.13.0
nairaland-216b52f84d8f,not_about_candidate,0.61,0.03,moderate,unclear,1.0,0.2,mixed,0.4,human_review,v3,jev-1.13.0
nairaland-554215966287,not_about_candidate,0.85,0.04,calm,unclear,1.0,0.11,mixed,0.4,auto,v3,jev-1.13.0
nairaland-6a35044df59c,not_about_candidate,0.87,0.03,calm,unclear,1.0,0.11,english,0.93,auto,v3,jev-1.13.0
nairaland-f3d8b7d49372,negative,0.46,0.03,strong,unclear,1.0,0.3,english,0.98,human_review,v3,jev-1.13.0
nairaland-f1a06e42755e,negative,0.49,0.03,strong,unclear,1.0,0.28,english,0.98,human_review,v3,jev-1.13.0
nairaland-1cb170985951,not_about_candidate,0.76,0.02,strong,unclear,1.0,0.16,english,1.0,human_review,v3,jev-1.13.0
nairaland-6d63aaf6aec8,not_about_candidate,0.78,0.02,strong,unclear,1.0,0.17,english,0.96,human_review,v3,jev-1.13.0
nairaland-3e5a25d021a5,not_about_candidate,0.98,0.06,calm,unclear,1.0,0.15,english,0.7,auto,v3,jev-1.13.0
nairaland-2bfe59e278c7,not_about_candidate,0.85,0.04,moderate,unclear,1.0,0.12,mixed,0.36,auto,v3,jev-1.13.0
nairaland-8d4556545209,not_about_candidate,0.83,0.04,moderate,unclear,1.0,0.09,english,0.38,auto,v3,jev-1.13.0
nairaland-fa3953bed72b,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.07,english,1.0,auto,v3,jev-1.13.0
nairaland-614607dbbf63,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-31b131b6714e,not_about_candidate,0.4,0.12,calm,unclear,0.98,0.21,english,0.92,human_review,v3,jev-1.13.0
nairaland-f4c11d20ce22,not_about_candidate,0.8,0.16,calm,unclear,0.99,0.23,english,0.96,auto,v3,jev-1.13.0
nairaland-2b200c2f554e,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.07,english,0.96,auto,v3,jev-1.13.0
nairaland-728099c34bbc,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.06,english,0.97,auto,v3,jev-1.13.0
nairaland-8f0f5392f474,not_about_candidate,0.45,0.04,mild,unclear,1.0,0.11,english,1.0,human_review,v3,jev-1.13.0
nairaland-802fb373ba26,not_about_candidate,0.39,0.04,mild,unclear,1.0,0.13,english,1.0,human_review,v3,jev-1.13.0
nairaland-b234e0a69803,not_about_candidate,0.94,0.02,moderate,unclear,1.0,0.08,english,0.99,auto,v3,jev-1.13.0
nairaland-49d041e7631b,not_about_candidate,0.95,0.02,moderate,unclear,1.0,0.07,english,0.99,auto,v3,jev-1.13.0
nairaland-a5fbb205b8d0,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-055db0670d1c,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-cfe0141652c6,positive,0.61,0.05,mild,unclear,0.98,0.19,english,0.98,human_review,v3,jev-1.13.0
nairaland-9c0ce2c3199b,positive,0.54,0.08,mild,unclear,1.0,0.18,english,1.0,human_review,v3,jev-1.13.0
nairaland-63c44d48b745,not_about_candidate,0.78,0.04,calm,unclear,1.0,0.11,english,0.99,human_review,v3,jev-1.13.0
nairaland-b34f4dd0cbb4,not_about_candidate,0.8,0.05,calm,unclear,1.0,0.14,english,1.0,auto,v3,jev-1.13.0
nairaland-9c7eb530e20b,negative,0.51,0.03,strong,unclear,1.0,0.15,english,1.0,human_review,v3,jev-1.13.0
nairaland-122b50fbdd91,negative,0.6,0.03,strong,unclear,0.99,0.15,english,1.0,human_review,v3,jev-1.13.0
nairaland-0dd51d4dc707,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.06,english,0.99,auto,v3,jev-1.13.0
nairaland-9a1b7a49ae18,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.06,english,0.99,auto,v3,jev-1.13.0
nairaland-4c0c40409d0d,not_about_candidate,1.0,0.01,moderate,unclear,1.0,0.05,english,0.98,auto,v3,jev-1.13.0
nairaland-d2cee7723fc3,not_about_candidate,1.0,0.01,moderate,unclear,1.0,0.06,english,0.99,auto,v3,jev-1.13.0
nairaland-4aeab25bb32b,positive,0.39,0.03,mild,unclear,0.98,0.14,english,0.98,human_review,v3,jev-1.13.0
nairaland-b8ee1b20f90a,positive,0.66,0.04,mild,unclear,1.0,0.16,english,1.0,human_review,v3,jev-1.13.0
nairaland-9693528c2d0d,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.07,english,1.0,auto,v3,jev-1.13.0
nairaland-21dab242295d,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.07,english,1.0,auto,v3,jev-1.13.0
nairaland-11ac50756956,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.08,english,0.98,auto,v3,jev-1.13.0
nairaland-14a5c2168973,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.07,english,0.99,auto,v3,jev-1.13.0
nairaland-ce0bf25232c4,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.07,english,1.0,auto,v3,jev-1.13.0
nairaland-99c9fa651f8c,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-1950ef4b3946,not_about_candidate,0.92,0.03,calm,unclear,1.0,0.09,english,0.98,auto,v3,jev-1.13.0
nairaland-214155d9fcc7,not_about_candidate,0.89,0.03,calm,unclear,1.0,0.11,english,1.0,auto,v3,jev-1.13.0
nairaland-c5509b9e2201,not_about_candidate,0.87,0.06,calm,unclear,0.92,0.15,english,0.55,auto,v3,jev-1.13.0
nairaland-ef79bf61f015,not_about_candidate,0.93,0.09,calm,unclear,0.87,0.14,other,0.38,auto,v3,jev-1.13.0
nairaland-04bfe0c74169,not_about_candidate,0.4,0.06,mild,unclear,1.0,0.18,english,0.99,human_review,v3,jev-1.13.0
nairaland-9e14bfdf2493,not_about_candidate,0.39,0.08,mild,unclear,1.0,0.19,english,1.0,human_review,v3,jev-1.13.0
nairaland-cc34f0f6cc6c,positive,0.75,0.06,calm,unclear,1.0,0.18,english,1.0,human_review,v3,jev-1.13.0
nairaland-6d3430c06939,positive,0.96,0.1,calm,unclear,1.0,0.26,english,1.0,auto,v3,jev-1.13.0
nairaland-695021bb06e5,not_about_candidate,0.75,0.07,calm,unclear,0.97,0.2,english,0.54,human_review,v3,jev-1.13.0
nairaland-0c6ad1136e75,not_about_candidate,0.85,0.11,calm,unclear,0.99,0.17,english,0.52,auto,v3,jev-1.13.0
nairaland-4cf4647a756d,not_about_candidate,0.67,0.03,mild,unclear,1.0,0.14,english,0.74,human_review,v3,jev-1.13.0
nairaland-3e5ab8bfb6ec,not_about_candidate,0.65,0.03,mild,unclear,1.0,0.19,english,0.82,human_review,v3,jev-1.13.0
nairaland-f62334514832,not_about_candidate,0.56,0.05,mild,unclear,1.0,0.14,english,1.0,human_review,v3,jev-1.13.0
nairaland-c46c64456d97,not_about_candidate,0.56,0.06,mild,unclear,1.0,0.12,english,1.0,human_review,v3,jev-1.13.0
nairaland-1c7423dea351,negative,0.42,0.02,very_strong,unclear,1.0,0.14,english,1.0,human_review,v3,jev-1.13.0
nairaland-2096889f6ebc,negative,0.52,0.02,very_strong,unclear,1.0,0.13,english,1.0,human_review,v3,jev-1.13.0
nairaland-779780649a3f,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-0484afcc1cc4,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-1b3f8cd2643a,not_about_candidate,0.75,0.03,strong,unclear,1.0,0.34,english,0.97,human_review,v3,jev-1.13.0
nairaland-773d791bf990,not_about_candidate,0.69,0.03,strong,unclear,1.0,0.35,english,0.98,human_review,v3,jev-1.13.0
